subword,length
2,隆凸
2,陷窝
2,陷凹
2,除颤
2,除术
2,除外
2,限制
2,降支
2,降低
2,陈旧
2,陆地
2,附睾
2,附着
2,附属
2,附加
2,附件
2,阿米
2,阿片
2,阿拉
2,阿尔
2,阻滞
2,阻断
2,阻塞
2,阻力
2,阶段
2,阵挛
2,阴部
2,阴道
2,阴蒂
2,阴茎
2,阴性
2,阴囊
2,阴唇
2,阳性
2,防护
2,阑尾
2,间隙
2,间隔
2,间质
2,间襞
2,间肌
2,间皮
2,间的
2,间歇
2,间期
2,间日
2,间断
2,间室
2,间壁
2,问题
2,闭锁
2,闭经
2,闭术
2,闭式
2,闭孔
2,闭塞
2,闭合
2,门脉
2,长骨
2,长肌
2,长头
2,镰刀
2,镫骨
2,镜下
2,镇静
2,镇痛
2,锻炼
2,锥虫
2,锥孔
2,锥体
2,锤骨
2,锤状
2,错误
2,错构
2,错位
2,错乱
2,锁骨
2,银屑
2,铜绿
2,铁锈
2,铁粒
2,钴胺
2,钩骨
2,钩虫
2,钩端
2,钩口
2,钢板
2,钙质
2,钙化
2,针吸
2,针刺
2,金森
2,金属
2,量表
2,重症
2,重性
2,重建
2,重度
2,重复
2,重型
2,重叠
2,里斯
2,里德
2,里希
2,釉质
2,醋酸
2,酿脓
2,酸钠
2,酸菌
2,酸碱
2,酸盐
2,酸性
2,酵母
2,酰胺
2,酰基
2,酯酶
2,酮症
2,酒精
2,配方
2,部的
2,部分
2,部位
2,邻近
2,避孕
2,遗忘
2,遗传
2,道路
2,逸搏
2,造血
2,造瘘
2,造成
2,造影
2,造口
2,通道
2,通过
2,通路
2,通气
2,通术
2,通入
2,透析
2,透明
2,选择
2,逆行
2,适应
2,退化
2,迷路
2,迷走
2,迟钝
2,迟缓
2,迟滞
2,连锁
2,连续
2,连结
2,连线
2,连枷
2,连接
2,连合
2,远节
2,远端
2,远段
2,远侧
2,远中
2,进食
2,进行
2,进展
2,还原
2,返流
2,近节
2,近端
2,近段
2,近期
2,近侧
2,近中
2,运输
2,运动
2,过高
2,过长
2,过量
2,过程
2,过短
2,过渡
2,过期
2,过早
2,过敏
2,过度
2,过少
2,过多
2,过剩
2,过低
2,边缘
2,输血
2,输液
2,输注
2,输出
2,输入
2,辐射
2,辅酶
2,辅助
2,轻微
2,轻度
2,轻型
2,软骨
2,软颚
2,软腭
2,软疣
2,软化
2,轮状
2,轮匝
2,转运
2,转移
2,转录
2,转子
2,转化
2,转位
2,车辆
2,车或
2,躯干
2,躯体
2,身材
2,身体
2,身份
2,躁狂
2,蹠骨
2,踝部
2,路法
2,路易
2,跟骰
2,跟骨
2,跟距
2,跟腱
2,距骨
2,距跟
2,距舟
2,距腓
2,距离
2,距下
2,跛行
2,跗骨
2,跗跖
2,跖骨
2,跖面
2,跖趾
2,跌落
2,趾骨
2,趾间
2,趾长
2,趾节
2,趾甲
2,趾底
2,足部
2,足跟
2,足趾
2,足菌
2,足背
2,足癣
2,足母
2,足月
2,足指
2,足底
2,超过
2,超敏
2,超声
2,起源
2,起搏
2,起始
2,走行
2,贾第
2,贲门
2,贮积
2,贫血
2,质性
2,负荷
2,贝氏
2,贝尔
2,象限
2,豚鼠
2,豌豆
2,谷胱
2,谵妄
2,谱系
2,调节
2,调整
2,诺酮
2,诺卡
2,诱导
2,诱发
2,语音
2,语言
2,试验
2,诊断
2,评定
2,评分
2,评估
2,证实
2,设施
2,设备
2,许兰
2,记忆
2,训练
2,认知
2,计算
2,计数
2,言语
2,触觉
2,触痛
2,解糖
2,解剖
2,角质
2,角膜
2,角化
2,觉醒
2,视野
2,视觉
2,视盘
2,视力
2,规则
2,观察
2,覆膜
2,覆盖
2,西诺
2,西米
2,西泮
2,西林
2,西尼
2,西伯
2,西亚
2,褶皱
2,装置
2,裂殖
2,裂开
2,裂孔
2,裂头
2,裂体
2,裂伤
2,被盖
2,被动
2,袋术
2,袋形
2,衰竭
2,衰弱
2,表面
2,表达
2,表皮
2,表现
2,表浅
2,补片
2,行性
2,行为
2,血肿
2,血糖
2,血管
2,血症
2,血病
2,血球
2,血清
2,血液
2,血浆
2,血流
2,血栓
2,血性
2,血型
2,血块
2,血友
2,血压
2,蠕动
2,螺菌
2,螺旋
2,融合
2,蝶骨
2,蝶鞍
2,蝶窦
2,蝙蝠
2,蜱传
2,蜡样
2,蜘蛛
2,蜗管
2,蜂窝
2,蛔虫
2,蛋白
2,蛀牙
2,蚴病
2,蚓状
2,虹膜
2,虫病
2,虫属
2,虚证
2,虐待
2,蘑菇
2,蔗糖
2,蓝色
2,蒸气
2,葡萄
2,葡糖
2,萨斯
2,营养
2,萝卜
2,萎缩
2,菌门
2,菌落
2,菌群
2,菌纲
2,菌素
2,菌科
2,菌种
2,菌目
2,菌病
2,菌性
2,菌属
2,获得
2,莱姆
2,莫拉
2,药用
2,药物
2,药指
2,药剂
2,荧光
2,荚膜
2,草酸
2,茶碱
2,茎突
2,范围
2,苷脂
2,苯丙
2,苔藓
2,苏丹
2,苍白
2,芽胞
2,芽生
2,芽孢
2,芳香
2,花粉
2,花叶
2,节育
2,节段
2,节律
2,艾美
2,艾希
2,色素
2,色病
2,良性
2,船只
2,航空
2,航天
2,舟骨
2,舟状
2,舞蹈
2,舒张
2,舌骨
2,舌面
2,舌管
2,舌根
2,舌支
2,舌底
2,舌头
2,舌下
2,致死
2,致幻
2,致密
2,致命
2,自身
2,自然
2,自我
2,自动
2,自体
2,自主
2,臂丛
2,臀部
2,臀位
2,膳食
2,膨胀
2,膨出
2,膝部
2,膝盖
2,膜炎
2,膜性
2,膜外
2,膜下
2,膈面
2,膈肌
2,膈疝
2,膀胱
2,腿部
2,腺苷
2,腺管
2,腺癌
2,腺瘤
2,腺炎
2,腺泡
2,腺样
2,腺体
2,腹部
2,腹膜
2,腹腔
2,腹肌
2,腹痛
2,腹泻
2,腹水
2,腹壁
2,腹内
2,腹侧
2,腹下
2,腱鞘
2,腱膜
2,腱索
2,腰髓
2,腰骶
2,腰部
2,腰段
2,腰椎
2,腰区
2,腮腺
2,腭骨
2,腭裂
2,腭弓
2,腭咽
2,腘窝
2,腕骨
2,腕部
2,腕掌
2,腕或
2,腕区
2,腔隙
2,腔内
2,腓骨
2,腓肠
2,腓侧
2,腐蚀
2,腋窝
2,腋尾
2,腋后
2,腋前
2,脾脏
2,脱落
2,脱羧
2,脱离
2,脱硫
2,脱水
2,脱氨
2,脱氢
2,脱垂
2,脱发
2,脱出
2,脱位
2,脚部
2,脚踝
2,脚趾
2,脚气
2,脓胸
2,脓肿
2,脓疱
2,脓毒
2,脓性
2,脑部
2,脑膜
2,脑病
2,脑炎
2,脑桥
2,脑干
2,脑室
2,脑回
2,脑内
2,脐部
2,脐带
2,脏层
2,脏器
2,脊髓
2,脊膜
2,脊索
2,脊液
2,脊椎
2,脊柱
2,脉络
2,脉冲
2,脆性
2,脆弱
2,脂质
2,脂肪
2,能症
2,能力
2,胼胝
2,胸髓
2,胸骨
2,胸锁
2,胸部
2,胸膜
2,胸腺
2,胸腔
2,胸肌
2,胸肋
2,胸痛
2,胸段
2,胸椎
2,胸廓
2,胸壁
2,胸区
2,胸内
2,胶质
2,胶状
2,胶原
2,胰腺
2,胰脏
2,胰管
2,胰岛
2,胰尾
2,胰头
2,胰体
2,胬肉
2,胫骨
2,胫腓
2,胫后
2,胫前
2,胞浆
2,胞内
2,胚胎
2,胚层
2,胎龄
2,胎膜
2,胎胎
2,胎粪
2,胎盘
2,胎心
2,胎头
2,胎内
2,胎儿
2,胎位
2,背面
2,背部
2,背景
2,背侧
2,胆道
2,胆脂
2,胆管
2,胆碱
2,胆石
2,胆甾
2,胆汁
2,胆囊
2,胃肠
2,胃炎
2,胃底
2,肿胀
2,肿瘤
2,肿物
2,肿大
2,肿块
2,肾脏
2,肾盏
2,肾盂
2,肾病
2,肾炎
2,肾性
2,肾小
2,肾周
2,肾上
2,肺门
2,肺部
2,肺的
2,肺癌
2,肺病
2,肺炎
2,肺泡
2,肺左
2,肺囊
2,肺叶
2,肺右
2,肱骨
2,肱二
2,肩部
2,肩袖
2,肩胛
2,肩或
2,肩带
2,肩峰
2,肩和
2,肩区
2,肥胖
2,肥大
2,肥厚
2,肢端
2,肢带
2,肢体
2,股骨
2,股沟
2,股四
2,肠镜
2,肠道
2,肠病
2,肠炎
2,肝门
2,肝脏
2,肝管
2,肝病
2,肝炎
2,肝段
2,肝性
2,肝尾
2,肝外
2,肝包
2,肝内
2,肛门
2,肛管
2,肛周
2,肘部
2,肌部
2,肌节
2,肌腱
2,肌肉
2,肌群
2,肌的
2,肌瘤
2,肌痛
2,肌病
2,肌瓣
2,肌炎
2,肌支
2,肌性
2,肌层
2,肋骨
2,肋颈
2,肋间
2,肋角
2,肋肋
2,肋沟
2,肋头
2,肋外
2,肋内
2,肋体
2,肉芽
2,肉碱
2,肉瘤
2,肉毒
2,聚糖
2,联合
2,职业
2,耻骨
2,耳鼻
2,耳部
2,耳轮
2,耳蜗
2,耳聋
2,耳穴
2,耳廓
2,耳屏
2,耳垂
2,耳后
2,耳前
2,耐量
2,耐药
2,耐受
2,老年
2,翼状
2,翻修
2,羟基
2,美洲
2,羊膜
2,羊水
2,置管
2,置术
2,置换
2,置入
2,罗氏
2,罗斯
2,网膜
2,网状
2,缺陷
2,缺血
2,缺氧
2,缺损
2,缺如
2,缺失
2,缺乏
2,缩肌
2,缩窄
2,缩短
2,缩小
2,缝线
2,缓解
2,缓慢
2,绿色
2,绿脓
2,综合
2,绵羊
2,维尔
2,继发
2,绦虫
2,绞痛
2,绝经
2,给予
2,结节
2,结膜
2,结肠
2,结缔
2,结石
2,结核
2,结果
2,结构
2,结晶
2,结扎
2,结合
2,绒毛
2,经鼻
2,经腹
2,经胸
2,经皮
2,经济
2,终止
2,终板
2,终末
2,织炎
2,细菌
2,细胞
2,细粒
2,细小
2,细分
2,组织
2,线虫
2,线粒
2,纵隔
2,纵膈
2,纵向
2,纳米
2,纳氏
2,纯合
2,级别
2,纤维
2,纤毛
2,红色
2,红素
2,红核
2,红斑
2,絮状
2,累及
2,紫色
2,紫绀
2,紫癜
2,紧缩
2,紧张
2,素性
2,紊乱
2,系膜
2,系统
2,系带
2,糜烂
2,糖苷
2,糖尿
2,糖基
2,糖原
2,精索
2,精管
2,精神
2,精液
2,精子
2,精囊
2,精原
2,粥样
2,粟粒
2,粘连
2,粘膜
2,粘稠
2,粘液
2,粗隆
2,粗糙
2,粒子
2,粉碎
2,粉尘
2,类癌
2,类型
2,类圆
2,管道
2,管腔
2,管理
2,管状
2,管炎
2,筛骨
2,筛窦
2,筛查
2,筋膜
2,第趾
2,第第
2,第指
2,第四
2,第和
2,第十
2,第六
2,第八
2,第五
2,第二
2,第九
2,第三
2,第七
2,第一
2,童年
2,立克
2,立体
2,窦道
2,窦房
2,窘迫
2,窒息
2,突变
2,突出
2,突入
2,穿通
2,穿透
2,穿支
2,穿孔
2,穿刺
2,空间
2,空肠
2,空洞
2,空气
2,穹隆
2,穹窿
2,穴位
2,稳定
2,移行
2,移植
2,移动
2,移位
2,积血
2,积脓
2,积症
2,积病
2,积液
2,积水
2,科氏
2,科尔
2,离断
2,离子
2,福氏
2,神经
2,社会
2,社交
2,磺胺
2,磷酸
2,磷脂
2,磨牙
2,磨损
2,碳酸
2,碳水
2,碱性
2,碰撞
2,碎石
2,碎片
2,确诊
2,确定
2,硬腭
2,硬变
2,硬化
2,硫酸
2,硫菌
2,硫胺
2,硫化
2,硝酸
2,硝基
2,硝化
2,破裂
2,破坏
2,砧骨
2,石膏
2,石油
2,石术
2,矮小
2,短骨
2,短暂
2,短指
2,短小
2,矫正
2,矫形
2,知觉
2,矢状
2,瞳孔
2,睾丸
2,睫状
2,睫毛
2,睡眠
2,睑缘
2,睑板
2,着色
2,眼部
2,眼肌
2,眼睛
2,眼睑
2,眼眶
2,眼病
2,眼球
2,眼炎
2,眼或
2,眼底
2,眼外
2,眼内
2,眶部
2,眩晕
2,真菌
2,真皮
2,相关
2,直视
2,直肠
2,直肌
2,直立
2,直疝
2,直接
2,盲肠
2,目前
2,盘状
2,盘尾
2,监督
2,监测
2,盆骨
2,盆腔
2,盆底
2,盂唇
2,皱襞
2,皱褶
2,皱纹
2,皮质
2,皮菌
2,皮脂
2,皮肤
2,皮纹
2,皮癣
2,皮瘤
2,皮病
2,皮疹
2,皮瓣
2,皮片
2,皮炎
2,皮支
2,皮层
2,皮下
2,的肺
2,的耳
2,的活
2,的性
2,的人
2,的不
2,的一
2,百日
2,白质
2,白蛉
2,白色
2,白斑
2,白喉
2,白化
2,登革
2,癫痫
2,癣菌
2,癔症
2,癌症
2,瘫痪
2,瘤胃
2,瘤病
2,瘢痕
2,瘙痒
2,瘘管
2,瘀斑
2,痴呆
2,痤疮
2,痢疾
2,痛风
2,痛性
2,痔疮
2,痉挛
2,症状
2,症型
2,症和
2,症伴
2,病证
2,病菌
2,病类
2,病症
2,病理
2,病灶
2,病毒
2,病损
2,病性
2,病态
2,病型
2,病因
2,病变
2,病伴
2,病人
2,疾病
2,疾患
2,疼痛
2,疲劳
2,疱疹
2,疱疮
2,疫苗
2,疤痕
2,疣状
2,疟疾
2,疗法
2,疖肿
2,疏松
2,畸胎
2,畸形
2,男性
2,男子
2,电解
2,电灼
2,电极
2,电子
2,电图
2,电凝
2,甲醇
2,甲酸
2,甲苯
2,甲硫
2,甲癣
2,甲状
2,甲烷
2,甲沟
2,甲氧
2,甲床
2,甲基
2,甲型
2,甲亢
2,由于
2,用力
2,用于
2,生长
2,生理
2,生物
2,生活
2,生殖
2,生成
2,生化
2,生儿
2,生产
2,甘露
2,甘肽
2,甘油
2,瓶霉
2,瓣膜
2,瓣尖
2,瓣周
2,瓣叶
2,瓣下
2,琥珀
2,球虫
2,球菌
2,球状
2,球形
2,球囊
2,班氏
2,珊瑚
2,玻璃
2,现象
2,环素
2,环甲
2,环状
2,环杓
2,环指
2,环形
2,环己
2,环境
2,环咽
2,玫瑰
2,玉米
2,猩红
2,猝死
2,狼疮
2,狭窄
2,独立
2,狂犬
2,状骨
2,状菌
2,状突
2,状核
2,状态
2,状况
2,状体
2,犯罪
2,犁骨
2,特菌
2,特氏
2,特殊
2,特指
2,特拉
2,特性
2,特征
2,特异
2,特尔
2,特定
2,特发
2,牵引
2,物质
2,物体
2,牛肝
2,牛痘
2,牙龈
2,牙齿
2,牙髓
2,牙窝
2,牙科
2,牙槽
2,牙根
2,牙弓
2,牙周
2,牙冠
2,爆裂
2,爆炸
2,燃烧
2,照护
2,照射
2,焦虑
2,焦痂
2,热量
2,热病
2,热带
2,烧灼
2,烧伤
2,烟雾
2,烟酸
2,烟尘
2,点状
2,炭疽
2,炎症
2,炎性
2,灼术
2,灶性
2,灰质
2,灰色
2,火鸡
2,火器
2,灌洗
2,灌注
2,激素
2,激活
2,激光
2,潴留
2,潮红
2,潜在
2,潜伏
2,漏斗
2,滴虫
2,滥用
2,滤泡
2,滑雪
2,滑车
2,滑膜
2,滑脱
2,滑液
2,滑囊
2,滋病
2,滋养
2,溶酶
2,溶解
2,溶血
2,溶剂
2,溴铵
2,源性
2,源于
2,溃疡
2,湿疹
2,游走
2,游离
2,游戏
2,游动
2,渗透
2,渗出
2,清除
2,清洁
2,清扫
2,清创
2,混合
2,混乱
2,深部
2,深支
2,深层
2,淋病
2,淋巴
2,淀粉
2,液化
2,液体
2,涎腺
2,涉及
2,消融
2,消失
2,消化
2,涂片
2,浸润
2,海默
2,海马
2,海绵
2,海洋
2,海姆
2,浓缩
2,浓度
2,测量
2,测定
2,浆膜
2,浆液
2,浅表
2,浅支
2,浅层
2,流量
2,流术
2,流感
2,流出
2,流入
2,流产
2,活检
2,活性
2,活动
2,活产
2,洛尔
2,泻药
2,泰勒
2,泪道
2,泪腺
2,泪管
2,泪囊
2,泪器
2,注意
2,注射
2,注入
2,波氏
2,泡沫
2,法洛
2,泌尿
2,泌乳
2,沼泽
2,治疗
2,治术
2,没有
2,沙雷
2,沙门
2,沙眼
2,沉积
2,沉着
2,沃尔
2,污染
2,汗腺
2,汗症
2,汇入
2,永存
2,永久
2,水肿
2,水管
2,水痘
2,水疱
2,水生
2,水泥
2,水泡
2,水杨
2,水平
2,氯铵
2,氯苯
2,氯胺
2,氯化
2,氨醇
2,氨酸
2,氨基
2,氧化
2,气道
2,气胸
2,气肿
2,气管
2,气性
2,气味
2,气压
2,气体
2,氏菌
2,氏窦
2,氏病
2,氏体
2,毛细
2,毛壳
2,毛囊
2,毛发
2,比赛
2,比妥
2,比亚
2,毒素
2,毒症
2,毒液
2,毒性
2,母婴
2,母体
2,母亲
2,母乳
2,残端
2,残疾
2,残留
2,残余
2,死骨
2,死亡
2,武装
2,武器
2,步态
2,正术
2,正常
2,正中
2,止血
2,止点
2,欧洲
2,欧文
2,次全
2,橙色
2,橄榄
2,横膈
2,横纹
2,横突
2,横断
2,横向
2,模式
2,楔骨
2,楔状
2,楔形
2,椭圆
2,椎骨
2,椎间
2,椎管
2,椎板
2,椎弓
2,椎体
2,植骨
2,植皮
2,植物
2,植术
2,植入
2,森氏
2,森林
2,棘突
2,棘球
2,棘头
2,棕色
2,棒状
2,检查
2,梭菌
2,梭状
2,梭形
2,梨状
2,梗阻
2,梗死
2,梗塞
2,梅毒
2,桡骨
2,桡腕
2,桡尺
2,桡侧
2,格雷
2,格里
2,格纳
2,格拉
2,根部
2,根瘤
2,根治
2,根尖
2,核酸
2,核苷
2,核群
2,核糖
2,核团
2,样癌
2,样儿
2,栖热
2,栓术
2,栓子
2,栓塞
2,树脂
2,树胶
2,标记
2,标本
2,标准
2,柱状
2,柯萨
2,柠檬
2,染色
2,染性
2,某些
2,架桥
2,枢椎
2,果糖
2,枕骨
2,枕部
2,枕叶
2,构成
2,极度
2,板层
2,松解
2,松果
2,松弛
2,松动
2,束支
2,束带
2,杜氏
2,杓状
2,材料
2,杆菌
2,杆状
2,杂音
2,杂合
2,杀虫
2,机能
2,机械
2,机构
2,机器
2,术后
2,术中
2,末端
2,末梢
2,未闭
2,未知
2,未明
2,未定
2,期前
2,朗格
2,有毒
2,有机
2,有害
2,有关
2,月骨
2,月经
2,最近
2,曼氏
2,曲霉
2,曲张
2,暴露
2,暗色
2,暗点
2,暂时
2,暂停
2,智力
2,晶体
2,普鲁
2,普雷
2,普通
2,普罗
2,普利
2,晚期
2,晕厥
2,显性
2,显微
2,显像
2,星状
2,星形
2,易激
2,易感
2,昏迷
2,昆虫
2,时间
2,早闭
2,早衰
2,早老
2,早熟
2,早期
2,早搏
2,早产
2,日本
2,既往
2,无色
2,无牙
2,无水
2,无毒
2,无枝
2,无形
2,无名
2,无力
2,无乳
2,旋转
2,旋股
2,旋毛
2,旋后
2,旋前
2,旁路
2,旁腺
2,旁区
2,方面
2,方式
2,新生
2,斯菌
2,斯病
2,斯特
2,斯氏
2,斯塔
2,斯基
2,斯坦
2,断裂
2,断术
2,断发
2,斜颈
2,斜角
2,斜视
2,斜肌
2,斜方
2,斑疹
2,斑点
2,斑块
2,文氏
2,整条
2,整体
2,整个
2,数量
2,教育
2,敏感
2,效应
2,故意
2,放线
2,放疗
2,放射
2,攻击
2,改良
2,改变
2,收肌
2,收缩
2,支顶
2,支配
2,支流
2,支架
2,支撑
2,支持
2,擦伤
2,操作
2,播散
2,撞击
2,撕裂
2,撕脱
2,摩根
2,摩擦
2,摩托
2,摄入
2,携带
2,搭桥
2,搐搦
2,搏动
2,插管
2,插入
2,提肌
2,提取
2,提及
2,措施
2,推拿
2,控制
2,接触
2,接种
2,接合
2,接受
2,探查
2,排除
2,排泄
2,排斥
2,排异
2,排尿
2,排卵
2,排出
2,排便
2,掌骨
2,掌面
2,掌跖
2,掌指
2,掌侧
2,换气
2,损害
2,损伤
2,振动
2,挫伤
2,挤压
2,挛缩
2,指骨
2,指间
2,指趾
2,指节
2,指甲
2,指掌
2,持续
2,拮抗
2,括约
2,拉姆
2,拉伤
2,拇长
2,拇趾
2,拇短
2,拇指
2,抽搐
2,抽吸
2,抽动
2,抵抗
2,抬高
2,披衣
2,护理
2,折返
2,折叠
2,抗性
2,抗原
2,抗体
2,抑郁
2,抑制
2,技术
2,扭转
2,扭曲
2,扭伤
2,扫描
2,扩散
2,扩张
2,扩大
2,扑动
2,扎术
2,手部
2,手足
2,手臂
2,手腕
2,手背
2,手癣
2,手法
2,手术
2,手掌
2,手指
2,手和
2,扁桃
2,扁平
2,所见
2,所致
2,所有
2,房颤
2,房性
2,房室
2,截肢
2,截瘫
2,或足
2,或肺
2,或甲
2,或更
2,或其
2,戒断
2,成骨
2,成熟
2,成形
2,成年
2,成分
2,成人
2,戊二
2,戈登
2,憩室
2,慢性
2,感音
2,感觉
2,感染
2,感冒
2,意识
2,意外
2,意图
2,愈合
2,惊恐
2,惊厥
2,情绪
2,情感
2,情况
2,悬吊
2,患者
2,恶性
2,恶化
2,息肉
2,恩病
2,恢复
2,恒牙
2,恐惧
2,恐怖
2,总管
2,性高
2,性骨
2,性质
2,性腺
2,性脑
2,性肾
2,性肺
2,性肝
2,性肌
2,性癌
2,性瘤
2,性病
2,性欲
2,性心
2,性失
2,性别
2,性交
2,急性
2,思维
2,怀孕
2,念珠
2,快速
2,志贺
2,心音
2,心跳
2,心衰
2,心脏
2,心肺
2,心肌
2,心病
2,心理
2,心率
2,心梗
2,心搏
2,心房
2,心律
2,心尖
2,心室
2,心境
2,心包
2,心内
2,德氏
2,德拉
2,德尔
2,微观
2,微菌
2,微粒
2,微波
2,微小
2,循环
2,徙术
2,待查
2,影响
2,影像
2,形菌
2,形状
2,形术
2,形成
2,形态
2,形式
2,归类
2,强迫
2,强硬
2,强直
2,弹簧
2,弹性
2,弹力
2,弯曲
2,弧菌
2,弥漫
2,弥散
2,张力
2,弛缓
2,弗氏
2,弗朗
2,引起
2,引流
2,引导
2,引产
2,弓根
2,弓形
2,异种
2,异物
2,异构
2,异形
2,异常
2,异体
2,异位
2,异丙
2,开窗
2,开放
2,开口
2,建筑
2,延髓
2,延长
2,延迟
2,延伸
2,康复
2,底部
2,应用
2,应激
2,应力
2,库欣
2,序列
2,广泛
2,广场
2,幽门
2,幼虫
2,幼年
2,幼儿
2,幻觉
2,并殖
2,并发
2,年龄
2,年期
2,平面
2,平衡
2,平滑
2,平台
2,干骺
2,干酪
2,干燥
2,带蒂
2,带状
2,希瓦
2,希氏
2,布鲁
2,布雷
2,布里
2,布罗
2,布氏
2,布拉
2,巴赫
2,巴贝
2,巴西
2,巴氏
2,巴斯
2,巴尔
2,已知
2,己糖
2,巩膜
2,巨大
2,巨人
2,左足
2,左脚
2,左肺
2,左眼
2,左房
2,左心
2,左室
2,左后
2,左叶
2,左右
2,左半
2,左前
2,左侧
2,左乳
2,左下
2,左上
2,工具
2,工作
2,工人
2,工业
2,嵌顿
2,嵌入
2,峡部
2,展肌
2,屈肌
2,屈曲
2,局限
2,局部
2,尿酸
2,尿道
2,尿路
2,尿素
2,尿管
2,尿症
2,尿崩
2,尾骨
2,尾部
2,尾椎
2,尾指
2,尼氏
2,尼克
2,尼亚
2,尺骨
2,尺桡
2,尺侧
2,尸体
2,尘肺
2,尖锐
2,尖部
2,尖端
2,尖瓣
2,尖牙
2,尖段
2,尖头
2,尔氏
2,尔森
2,尔斯
2,尔德
2,少年
2,小鼠
2,小骨
2,小面
2,小趾
2,小角
2,小腿
2,小脑
2,小肠
2,小肌
2,小结
2,小管
2,小梁
2,小时
2,小指
2,小头
2,小型
2,小叶
2,小儿
2,小体
2,小于
2,射频
2,射血
2,射精
2,封堵
2,导致
2,导联
2,导线
2,导管
2,寻常
2,对称
2,对比
2,对方
2,对掌
2,寰椎
2,寰枢
2,寰枕
2,密度
2,寄生
2,宿主
2,容量
2,家族
2,家庭
2,宫颈
2,宫腔
2,宫缩
2,宫术
2,宫内
2,室间
2,室缺
2,室管
2,室性
2,室心
2,室上
2,客观
2,实际
2,实质
2,实体
2,定向
2,定位
2,完整
2,完全
2,安非
2,安装
2,学习
2,孤立
2,孤独
2,季节
2,季肋
2,孢霉
2,孢菌
2,孢属
2,孢子
2,存在
2,孕酮
2,孕期
2,孕妇
2,子痫
2,子宫
2,婴儿
2,娩出
2,威胁
2,威登
2,威尔
2,姿势
2,妊娠
2,妄想
2,女性
2,奥狄
2,奥氏
2,奥斯
2,奥尔
2,奈瑟
2,奇异
2,夹层
2,头颈
2,头颅
2,头面
2,头部
2,头臂
2,头肌
2,头皮
2,头癣
2,头痛
2,头影
2,头孢
2,失败
2,失调
2,失语
2,失认
2,失衡
2,失血
2,失禁
2,失眠
2,失常
2,天花
2,大麻
2,大量
2,大部
2,大趾
2,大腿
2,大脑
2,大肠
2,大肌
2,大的
2,大疱
2,大泡
2,大小
2,大便
2,夜间
2,多重
2,多角
2,多胎
2,多糖
2,多种
2,多瘤
2,多毛
2,多杀
2,多指
2,多形
2,多处
2,多囊
2,多发
2,多动
2,多个
2,外阴
2,外部
2,外踝
2,外观
2,外膜
2,外肌
2,外耳
2,外翻
2,外科
2,外的
2,外用
2,外生
2,外展
2,外层
2,外周
2,外侧
2,外伤
2,复杂
2,复律
2,复合
2,复发
2,复位
2,处置
2,处女
2,壶腹
2,声门
2,声带
2,壁层
2,增高
2,增生
2,增殖
2,增强
2,增大
2,增多
2,增厚
2,增加
2,填塞
2,填充
2,塞内
2,堵塞
2,基部
2,基质
2,基底
2,基因
2,培养
2,埃希
2,埃可
2,埃及
2,型人
2,垂直
2,垂体
2,坐骨
2,坏疽
2,坏死
2,场所
2,场地
2,地方
2,土拉
2,土壤
2,圆锥
2,固醇
2,固氮
2,固有
2,固定
2,困难
2,因素
2,因性
2,因子
2,回避
2,回肠
2,回盲
2,回流
2,回旋
2,回归
2,四肢
2,四联
2,四氢
2,四根
2,囊菌
2,囊肿
2,囊状
2,囊炎
2,囊性
2,囊尾
2,囊内
2,噻嗪
2,噬菌
2,器械
2,器官
2,嘴唇
2,嘧啶
2,嘌呤
2,嗜铬
2,嗜酸
2,嗜血
2,嗜碱
2,嗜睡
2,嗜盐
2,嗜热
2,嗜冷
2,嗅觉
2,喙突
2,喉面
2,喉部
2,喉炎
2,喉室
2,喉头
2,喉咽
2,喉咙
2,喂养
2,唾液
2,唇部
2,唇裂
2,唇沟
2,哺乳
2,哮喘
2,哈特
2,品行
2,品他
2,咽鼓
2,咽部
2,咽管
2,咽炎
2,咽旁
2,咽支
2,咽峡
2,咽头
2,咽囊
2,咽喉
2,咽后
2,咽下
2,咳嗽
2,咬肌
2,咬合
2,咬伤
2,咨询
2,咖啡
2,和足
2,和肺
2,和肝
2,和手
2,和或
2,咀嚼
2,呼肠
2,呼吸
2,味觉
2,周边
2,周炎
2,周期
2,周围
2,周区
2,呕吐
2,吻合
2,吸虫
2,吸烟
2,吸收
2,吸引
2,吸入
2,吲哚
2,听觉
2,听力
2,含铁
2,吡哆
2,吞咽
2,吗啡
2,后面
2,后部
2,后遗
2,后路
2,后角
2,后肌
2,后缘
2,后的
2,后段
2,后方
2,后支
2,后弓
2,后天
2,后壁
2,后叶
2,后区
2,后凸
2,后侧
2,后上
2,同种
2,同步
2,同时
2,同性
2,同位
2,吉特
2,合胞
2,合物
2,合法
2,合术
2,合成
2,合并
2,各种
2,叶间
2,叶酸
2,叶状
2,右足
2,右脚
2,右肺
2,右眼
2,右房
2,右心
2,右室
2,右后
2,右叶
2,右半
2,右侧
2,右位
2,右下
2,右上
2,可见
2,可疑
2,叮咬
2,口鼻
2,口腔
2,口疮
2,口炎
2,口底
2,口咽
2,口内
2,变种
2,变病
2,变性
2,变态
2,变形
2,变异
2,变应
2,变型
2,变位
2,受限
2,受累
2,受损
2,受害
2,受压
2,受体
2,受伤
2,发音
2,发酵
2,发育
2,发绀
2,发的
2,发病
2,发疹
